ERROR 2023-03-30 07:57:12,632 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 09:45:51,633 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:45:53,671 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
ERROR 2023-03-30 09:49:34,561 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 09:49:36,608 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:49:38,652 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:49:40,693 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:49:42,736 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 09:50:42,737 [AppLog] 定时任务开始时间:2023-03-30 09:50:42
ERROR 2023-03-30 09:50:45,819 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:50:47,972 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 09:50:47,972 [AppLog] 定时任务结束时间:2023-03-30 09:50:47
INFO  2023-03-30 09:51:42,727 [AppLog] 定时任务开始时间:2023-03-30 09:51:42
ERROR 2023-03-30 09:51:44,796 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:51:46,940 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 09:51:46,940 [AppLog] 定时任务结束时间:2023-03-30 09:51:46
ERROR 2023-03-30 09:52:04,346 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 09:52:06,413 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:52:08,467 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:52:10,517 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:52:12,559 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 09:53:12,560 [AppLog] 定时任务开始时间:2023-03-30 09:53:12
ERROR 2023-03-30 09:53:14,623 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:53:16,789 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 09:53:16,789 [AppLog] 定时任务结束时间:2023-03-30 09:53:16
INFO  2023-03-30 09:54:12,558 [AppLog] 定时任务开始时间:2023-03-30 09:54:12
ERROR 2023-03-30 09:54:14,631 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:54:16,794 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 09:54:16,794 [AppLog] 定时任务结束时间:2023-03-30 09:54:16
INFO  2023-03-30 09:55:12,553 [AppLog] 定时任务开始时间:2023-03-30 09:55:12
ERROR 2023-03-30 09:55:14,613 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:55:16,771 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 09:55:16,771 [AppLog] 定时任务结束时间:2023-03-30 09:55:16
ERROR 2023-03-30 09:57:18,422 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 09:57:20,482 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:57:22,560 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:57:24,613 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 09:57:26,992 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
ERROR 2023-03-30 10:42:31,869 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 10:42:33,938 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:42:36,001 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:42:38,067 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:42:40,122 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 10:43:40,126 [AppLog] 定时任务开始时间:2023-03-30 10:43:40
ERROR 2023-03-30 10:43:42,181 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:43:44,329 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 10:43:44,330 [AppLog] 定时任务结束时间:2023-03-30 10:43:44
ERROR 2023-03-30 10:47:28,684 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 10:47:30,752 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:47:32,826 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:47:34,878 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:47:36,926 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 10:48:36,945 [AppLog] 定时任务开始时间:2023-03-30 10:48:36
ERROR 2023-03-30 10:48:39,015 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:48:41,231 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 10:48:41,232 [AppLog] 定时任务结束时间:2023-03-30 10:48:41
INFO  2023-03-30 10:49:36,931 [AppLog] 定时任务开始时间:2023-03-30 10:49:36
ERROR 2023-03-30 10:49:38,994 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:49:41,145 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 10:49:41,145 [AppLog] 定时任务结束时间:2023-03-30 10:49:41
INFO  2023-03-30 10:50:36,934 [AppLog] 定时任务开始时间:2023-03-30 10:50:36
ERROR 2023-03-30 10:50:38,985 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:50:41,105 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 10:50:41,105 [AppLog] 定时任务结束时间:2023-03-30 10:50:41
ERROR 2023-03-30 10:51:43,626 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 10:51:45,689 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:51:47,760 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:51:49,809 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:51:51,858 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 10:52:52,920 [AppLog] 定时任务开始时间:2023-03-30 10:52:52
ERROR 2023-03-30 10:52:55,015 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:52:57,190 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 10:52:57,190 [AppLog] 定时任务结束时间:2023-03-30 10:52:57
ERROR 2023-03-30 10:59:55,845 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 10:59:57,912 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 10:59:59,959 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:00:02,031 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:00:04,093 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 11:01:04,086 [AppLog] 定时任务开始时间:2023-03-30 11:01:04
ERROR 2023-03-30 11:01:07,179 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:01:09,341 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 11:01:09,341 [AppLog] 定时任务结束时间:2023-03-30 11:01:09
ERROR 2023-03-30 11:29:23,001 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 11:29:25,072 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:29:27,116 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:29:29,173 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:29:31,211 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 11:30:31,212 [AppLog] 定时任务开始时间:2023-03-30 11:30:31
ERROR 2023-03-30 11:30:33,258 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:30:35,446 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 11:30:35,446 [AppLog] 定时任务结束时间:2023-03-30 11:30:35
INFO  2023-03-30 11:31:31,211 [AppLog] 定时任务开始时间:2023-03-30 11:31:31
ERROR 2023-03-30 11:31:33,261 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:31:35,429 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 11:31:35,430 [AppLog] 定时任务结束时间:2023-03-30 11:31:35
ERROR 2023-03-30 11:32:55,971 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 11:32:58,032 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:33:00,081 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:33:02,150 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:33:04,217 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
ERROR 2023-03-30 11:34:10,260 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 11:34:12,320 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:34:14,386 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:34:16,451 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:34:18,489 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
INFO  2023-03-30 11:35:18,490 [AppLog] 定时任务开始时间:2023-03-30 11:35:18
ERROR 2023-03-30 11:35:20,552 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:35:22,753 [AppLog] 【主窗体】获取任务数据异常：无法连接到远程服务器
INFO  2023-03-30 11:35:22,753 [AppLog] 定时任务结束时间:2023-03-30 11:35:22
ERROR 2023-03-30 11:38:43,390 [AppLog] 发送设备请求信息异常：无法连接到远程服务器
ERROR 2023-03-30 11:38:45,754 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:38:47,806 [AppLog] http://10.87.230.199:9999/admin/test/setRedis发送redis请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:38:49,880 [AppLog] 请求发生了错误：无法连接到远程服务器
ERROR 2023-03-30 11:38:51,964 [AppLog] 【主窗体】获取禁止应用程序数据发生异常：无法连接到远程服务器
